Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOMF_ENDOPEPTIDASE_ACTIVITY	339	-0.323538587646956	-1.60661454363876	1.07445387635388e-05	0.00097980425760962	0.000865629395696015	5126	tags=27%, list=18%, signal=22%	ENSG00000114374/ENSG00000140873/ENSG00000100450/ENSG00000132906/ENSG00000150687/ENSG00000168925/ENSG00000143387/ENSG00000105141/ENSG00000111667/ENSG00000156103/ENSG00000008018/ENSG00000167346/ENSG00000156140/ENSG00000119231/ENSG00000007038/ENSG00000116183/ENSG00000172543/ENSG00000100902/ENSG00000137757/ENSG00000273820/ENSG00000010072/ENSG00000151388/ENSG00000141385/ENSG00000154646/ENSG00000123213/ENSG00000213071/ENSG00000160613/ENSG00000154485/ENSG00000165688/ENSG00000163131/ENSG00000102174/ENSG00000140943/ENSG00000184979/ENSG00000113088/ENSG00000160183/ENSG00000079387/ENSG00000027001/ENSG00000134900/ENSG00000162402/ENSG00000112701/ENSG00000101844/ENSG00000134028/ENSG00000175426/ENSG00000170242/ENSG00000114948/ENSG00000041357/ENSG00000104332/ENSG00000186854/ENSG00000077254/ENSG00000164099/ENSG00000184903/ENSG00000008277/ENSG00000078098/ENSG00000137845/ENSG00000163904/ENSG00000142892/ENSG00000136930/ENSG00000100804/ENSG00000140740/ENSG00000197312/ENSG00000256043/ENSG00000131375/ENSG00000170185/ENSG00000117298/ENSG00000155666/ENSG00000064012/ENSG00000135655/ENSG00000135074/ENSG00000019991/ENSG00000109861/ENSG00000108578/ENSG00000042980/ENSG00000144468/ENSG00000105205/ENSG00000137752/ENSG00000214711/ENSG00000185621/ENSG00000119912/ENSG00000164305/ENSG00000139985/ENSG00000156256/ENSG00000101557/ENSG00000084073/ENSG00000145536/ENSG00000109189/ENSG00000140479/ENSG00000089123/ENSG00000141314/ENSG00000095587/ENSG00000145649
GOMF_PHOSPHATIDYLINOSITOL_BINDING	257	0.352730695777022	1.6992602469251	1.35667100373702e-05	0.00120431564942354	0.0010639788710258	4296	tags=30%, list=15%, signal=26%	ENSG00000073605/ENSG00000004777/ENSG00000125775/ENSG00000182487/ENSG00000157734/ENSG00000096433/ENSG00000105559/ENSG00000130703/ENSG00000158517/ENSG00000186635/ENSG00000137497/ENSG00000165178/ENSG00000168556/ENSG00000159733/ENSG00000159363/ENSG00000106086/ENSG00000136286/ENSG00000137575/ENSG00000162341/ENSG00000154146/ENSG00000103365/ENSG00000146192/ENSG00000185359/ENSG00000136059/ENSG00000133056/ENSG00000166289/ENSG00000117868/ENSG00000141580/ENSG00000142208/ENSG00000128641/ENSG00000123700/ENSG00000161800/ENSG00000010322/ENSG00000105963/ENSG00000187091/ENSG00000186815/ENSG00000130340/ENSG00000182511/ENSG00000011405/ENSG00000137501/ENSG00000106266/ENSG00000115687/ENSG00000158411/ENSG00000078246/ENSG00000168994/ENSG00000197321/ENSG00000090020/ENSG00000175662/ENSG00000157954/ENSG00000118960/ENSG00000100365/ENSG00000073921/ENSG00000112335/ENSG00000101464/ENSG00000177731/ENSG00000125447/ENSG00000188089/ENSG00000089169/ENSG00000288602/ENSG00000139641/ENSG00000162627/ENSG00000085449/ENSG00000042493/ENSG00000104341/ENSG00000108518/ENSG00000143457/ENSG00000166140/ENSG00000170743/ENSG00000148158/ENSG00000113163/ENSG00000174307/ENSG00000154358/ENSG00000141738/ENSG00000147162/ENSG00000167914/ENSG00000165861/ENSG00000169933
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	153	-0.403610940464118	-1.83704916180537	2.56126810467702e-05	0.00208878702097684	0.00184538435372493	7626	tags=48%, list=27%, signal=35%	ENSG00000185088/ENSG00000137547/ENSG00000186468/ENSG00000145592/ENSG00000188846/ENSG00000111639/ENSG00000143436/ENSG00000171421/ENSG00000182899/ENSG00000129824/ENSG00000134419/ENSG00000228393/ENSG00000142676/ENSG00000120333/ENSG00000147604/ENSG00000166441/ENSG00000175110/ENSG00000071082/ENSG00000149792/ENSG00000125445/ENSG00000112306/ENSG00000110700/ENSG00000114391/ENSG00000165502/ENSG00000172590/ENSG00000197728/ENSG00000125691/ENSG00000143314/ENSG00000182180/ENSG00000082515/ENSG00000233927/ENSG00000197345/ENSG00000068784/ENSG00000074071/ENSG00000266472/ENSG00000109475/ENSG00000243147/ENSG00000181610/ENSG00000242485/ENSG00000171863/ENSG00000243927/ENSG00000089009/ENSG00000137154/ENSG00000106591/ENSG00000163319/ENSG00000102738/ENSG00000037241/ENSG00000182774/ENSG00000122026/ENSG00000161970/ENSG00000132313/ENSG00000241343/ENSG00000265681/ENSG00000131368/ENSG00000259494/ENSG00000138326/ENSG00000116251/ENSG00000135900/ENSG00000136522/ENSG00000172172/ENSG00000163584/ENSG00000143947/ENSG00000061794/ENSG00000146223/ENSG00000181991/ENSG00000198015/ENSG00000090263/ENSG00000114686/ENSG00000115364/ENSG00000112996/ENSG00000135972/ENSG00000132676/ENSG00000169288
GOMF_PROTEIN_HETERODIMERIZATION_ACTIVITY	296	0.328829969282335	1.61064608400866	3.85856021774339e-05	0.00286705315142103	0.00253296050473151	5911	tags=33%, list=21%, signal=27%	ENSG00000175197/ENSG00000125775/ENSG00000102901/ENSG00000171791/ENSG00000180573/ENSG00000126261/ENSG00000197063/ENSG00000123095/ENSG00000141736/ENSG00000105568/ENSG00000270276/ENSG00000277775/ENSG00000124635/ENSG00000105698/ENSG00000273703/ENSG00000137575/ENSG00000128272/ENSG00000278828/ENSG00000143437/ENSG00000288859/ENSG00000134107/ENSG00000278705/ENSG00000126804/ENSG00000158373/ENSG00000068305/ENSG00000197238/ENSG00000158406/ENSG00000273213/ENSG00000269335/ENSG00000276966/ENSG00000185130/ENSG00000274618/ENSG00000273542/ENSG00000134070/ENSG00000071564/ENSG00000140416/ENSG00000287080/ENSG00000197903/ENSG00000273983/ENSG00000180596/ENSG00000275379/ENSG00000196747/ENSG00000184260/ENSG00000172350/ENSG00000286522/ENSG00000197153/ENSG00000025039/ENSG00000203811/ENSG00000278677/ENSG00000277157/ENSG00000276180/ENSG00000184678/ENSG00000273802/ENSG00000143153/ENSG00000172216/ENSG00000203852/ENSG00000163485/ENSG00000065361/ENSG00000196787/ENSG00000183598/ENSG00000100311/ENSG00000104472/ENSG00000162772/ENSG00000184270/ENSG00000188375/ENSG00000275714/ENSG00000077044/ENSG00000185624/ENSG00000234289/ENSG00000276903/ENSG00000197837/ENSG00000278588/ENSG00000138823/ENSG00000274641/ENSG00000129245/ENSG00000079462/ENSG00000064995/ENSG00000087274/ENSG00000116016/ENSG00000277075/ENSG00000274997/ENSG00000204681/ENSG00000197061/ENSG00000270882/ENSG00000140044/ENSG00000203814/ENSG00000188486/ENSG00000125952/ENSG00000274183/ENSG00000196235/ENSG00000130751/ENSG00000005884/ENSG00000131471/ENSG00000175550/ENSG00000115271/ENSG00000124164/ENSG00000167460/ENSG00000196890
GOMF_RNA_POLYMERASE_ACTIVITY	41	-0.585194339914563	-2.14868891768695	4.72253257317704e-05	0.00333603691841823	0.00294729442057654	3069	tags=41%, list=11%, signal=37%	ENSG00000100413/ENSG00000058600/ENSG00000137054/ENSG00000125630/ENSG00000117877/ENSG00000148606/ENSG00000132664/ENSG00000144231/ENSG00000147669/ENSG00000013503/ENSG00000152944/ENSG00000068654/ENSG00000164329/ENSG00000047315/ENSG00000105849/ENSG00000113356/ENSG00000072756
GOMF_PROTEIN_C_TERMINUS_BINDING	167	0.373196448099222	1.69794598478947	0.0001136331005889	0.00609547396795324	0.00538517913795637	3225	tags=26%, list=11%, signal=23%	ENSG00000140398/ENSG00000182866/ENSG00000213445/ENSG00000198911/ENSG00000123908/ENSG00000125775/ENSG00000092820/ENSG00000078328/ENSG00000142798/ENSG00000136279/ENSG00000107140/ENSG00000141736/ENSG00000148773/ENSG00000137497/ENSG00000159692/ENSG00000105649/ENSG00000100151/ENSG00000137575/ENSG00000128272/ENSG00000105229/ENSG00000121957/ENSG00000121680/ENSG00000125510/ENSG00000184634/ENSG00000185591/ENSG00000131788/ENSG00000103126/ENSG00000076984/ENSG00000174775/ENSG00000196470/ENSG00000165175/ENSG00000169032/ENSG00000101849/ENSG00000172367/ENSG00000102879/ENSG00000132612/ENSG00000147481/ENSG00000143153/ENSG00000132170/ENSG00000012061/ENSG00000012822/ENSG00000126001/ENSG00000197879
GOMF_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY	19	-0.704583474233054	-2.11547231456421	0.000117078041869965	0.00624686084041289	0.00551892516519171	4841	tags=74%, list=17%, signal=61%	ENSG00000196497/ENSG00000149196/ENSG00000064419/ENSG00000025800/ENSG00000086200/ENSG00000182481/ENSG00000102753/ENSG00000105576/ENSG00000108424/ENSG00000065150/ENSG00000114030/ENSG00000137040/ENSG00000083312/ENSG00000186432
GOMF_RIBOSOMAL_LARGE_SUBUNIT_BINDING	14	-0.755459637379202	-2.10942475107583	0.000138157957170657	0.00717768283201975	0.006341280111945	5505	tags=79%, list=19%, signal=63%	ENSG00000137449/ENSG00000156928/ENSG00000111605/ENSG00000165525/ENSG00000130349/ENSG00000005100/ENSG00000102317/ENSG00000148187/ENSG00000181163/ENSG00000169251/ENSG00000138430
GOMF_LIGASE_ACTIVITY	154	-0.372146075307972	-1.69364105067748	0.000170020432747567	0.00848495005418333	0.00749621379053035	6687	tags=46%, list=23%, signal=35%	ENSG00000163655/ENSG00000159593/ENSG00000111058/ENSG00000100271/ENSG00000146166/ENSG00000138381/ENSG00000185100/ENSG00000173599/ENSG00000169020/ENSG00000173124/ENSG00000167114/ENSG00000197142/ENSG00000178921/ENSG00000120440/ENSG00000123983/ENSG00000159267/ENSG00000165629/ENSG00000139131/ENSG00000133706/ENSG00000124172/ENSG00000257218/ENSG00000067704/ENSG00000100220/ENSG00000119685/ENSG00000076555/ENSG00000113396/ENSG00000103740/ENSG00000175764/ENSG00000144744/ENSG00000154723/ENSG00000146282/ENSG00000110955/ENSG00000005156/ENSG00000157426/ENSG00000084774/ENSG00000137513/ENSG00000130348/ENSG00000100714/ENSG00000116459/ENSG00000278540/ENSG00000138892/ENSG00000172340/ENSG00000152234/ENSG00000114573/ENSG00000114999/ENSG00000065427/ENSG00000011376/ENSG00000136143/ENSG00000174405/ENSG00000103356/ENSG00000124217/ENSG00000136371/ENSG00000114054/ENSG00000035687/ENSG00000170445/ENSG00000100304/ENSG00000159131/ENSG00000171793/ENSG00000116120/ENSG00000001084/ENSG00000163541/ENSG00000130764/ENSG00000145982/ENSG00000137941/ENSG00000131844/ENSG00000059691/ENSG00000134146/ENSG00000204394/ENSG00000116874/ENSG00000113643/ENSG00000175198
GOMF_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY	465	0.281006144147406	1.43231424221115	0.0001963306127459	0.00947301827102546	0.00836914416086588	5946	tags=31%, list=21%, signal=25%	ENSG00000144711/ENSG00000198837/ENSG00000213445/ENSG00000100099/ENSG00000160271/ENSG00000108352/ENSG00000004777/ENSG00000107863/ENSG00000177106/ENSG00000175463/ENSG00000059915/ENSG00000213654/ENSG00000275832/ENSG00000072818/ENSG00000180448/ENSG00000146376/ENSG00000095370/ENSG00000127084/ENSG00000186635/ENSG00000074964/ENSG00000105122/ENSG00000183856/ENSG00000104946/ENSG00000089639/ENSG00000054611/ENSG00000131584/ENSG00000137135/ENSG00000100599/ENSG00000185989/ENSG00000146192/ENSG00000100150/ENSG00000164253/ENSG00000203879/ENSG00000197283/ENSG00000135439/ENSG00000237441/ENSG00000274611/ENSG00000111344/ENSG00000121957/ENSG00000135824/ENSG00000114388/ENSG00000105443/ENSG00000148908/ENSG00000161800/ENSG00000084070/ENSG00000139835/ENSG00000105963/ENSG00000186517/ENSG00000131037/ENSG00000205593/ENSG00000047648/ENSG00000147251/ENSG00000278599/ENSG00000125731/ENSG00000124126/ENSG00000130766/ENSG00000240771/ENSG00000090924/ENSG00000141968/ENSG00000061938/ENSG00000126822/ENSG00000099331/ENSG00000205517/ENSG00000100241/ENSG00000116641/ENSG00000105186/ENSG00000038382/ENSG00000146005/ENSG00000079482/ENSG00000141556/ENSG00000125637/ENSG00000110514/ENSG00000198399/ENSG00000177606/ENSG00000076928/ENSG00000141522/ENSG00000188186/ENSG00000178038/ENSG00000108370/ENSG00000101199/ENSG00000174485/ENSG00000116586/ENSG00000085741/ENSG00000144843/ENSG00000100055/ENSG00000136237/ENSG00000076864/ENSG00000217128/ENSG00000114993/ENSG00000169220/ENSG00000172575/ENSG00000015285/ENSG00000017797/ENSG00000130158/ENSG00000204172/ENSG00000260287/ENSG00000108262/ENSG00000160293/ENSG00000159314/ENSG00000131899/ENSG00000115839/ENSG00000146090/ENSG00000154358/ENSG00000150760/ENSG00000164050/ENSG00000197226/ENSG00000006638/ENSG00000089820/ENSG00000069966/ENSG00000073350/ENSG00000107263/ENSG00000130052/ENSG00000154783/ENSG00000107521/ENSG00000133612/ENSG00000103148/ENSG00000273513/ENSG00000213390/ENSG00000174788/ENSG00000031081/ENSG00000187994/ENSG00000196155/ENSG00000274933/ENSG00000167291/ENSG00000104805/ENSG00000100934/ENSG00000108669/ENSG00000171777/ENSG00000121749/ENSG00000187510/ENSG00000169221/ENSG00000205744/ENSG00000147894/ENSG00000070081/ENSG00000138640/ENSG00000104880/ENSG00000129204/ENSG00000102302/ENSG00000175137/ENSG00000275954/ENSG00000159842/ENSG00000129158/ENSG00000115556/ENSG00000133812/ENSG00000124143
GOMF_PSEUDOURIDINE_SYNTHASE_ACTIVITY	13	-0.777921819113297	-2.12499643953536	0.000207200907801431	0.00980392597243468	0.00866149177150072	3210	tags=77%, list=11%, signal=68%	ENSG00000165526/ENSG00000165832/ENSG00000130826/ENSG00000091127/ENSG00000177192/ENSG00000162927/ENSG00000167112/ENSG00000129317/ENSG00000110060/ENSG00000166133
GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING	96	0.426683292033713	1.80753439513649	0.000266324800911704	0.0120338021529068	0.0106315244138247	4296	tags=34%, list=15%, signal=29%	ENSG00000073605/ENSG00000125775/ENSG00000105559/ENSG00000130703/ENSG00000159363/ENSG00000136286/ENSG00000137575/ENSG00000162341/ENSG00000136059/ENSG00000141580/ENSG00000128641/ENSG00000123700/ENSG00000105963/ENSG00000187091/ENSG00000186815/ENSG00000137501/ENSG00000078246/ENSG00000197321/ENSG00000090020/ENSG00000157954/ENSG00000073921/ENSG00000112335/ENSG00000177731/ENSG00000188089/ENSG00000089169/ENSG00000042493/ENSG00000104341/ENSG00000108518/ENSG00000170743/ENSG00000174307/ENSG00000154358/ENSG00000167914/ENSG00000169933
GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	417	0.287958660976967	1.46155679189885	0.000333893285492317	0.0141080343337374	0.0124640499772532	5312	tags=30%, list=19%, signal=25%	ENSG00000166484/ENSG00000179335/ENSG00000197168/ENSG00000181409/ENSG00000173020/ENSG00000141867/ENSG00000130822/ENSG00000160447/ENSG00000072786/ENSG00000103507/ENSG00000102882/ENSG00000133275/ENSG00000105221/ENSG00000178999/ENSG00000004660/ENSG00000105146/ENSG00000177169/ENSG00000107140/ENSG00000168067/ENSG00000198055/ENSG00000123143/ENSG00000180815/ENSG00000188130/ENSG00000198355/ENSG00000006432/ENSG00000090006/ENSG00000127564/ENSG00000167524/ENSG00000134072/ENSG00000133597/ENSG00000099308/ENSG00000141503/ENSG00000142149/ENSG00000119408/ENSG00000118046/ENSG00000142208/ENSG00000129465/ENSG00000114739/ENSG00000164776/ENSG00000007047/ENSG00000163932/ENSG00000160602/ENSG00000140795/ENSG00000060237/ENSG00000134070/ENSG00000104814/ENSG00000102572/ENSG00000166333/ENSG00000112144/ENSG00000198873/ENSG00000078061/ENSG00000155111/ENSG00000183765/ENSG00000143674/ENSG00000185386/ENSG00000076984/ENSG00000115687/ENSG00000061938/ENSG00000122966/ENSG00000065883/ENSG00000156970/ENSG00000277632/ENSG00000176444/ENSG00000169032/ENSG00000038382/ENSG00000107968/ENSG00000010219/ENSG00000115661/ENSG00000079277/ENSG00000175634/ENSG00000102225/ENSG00000067992/ENSG00000173327/ENSG00000072133/ENSG00000198909/ENSG00000101782/ENSG00000185189/ENSG00000071242/ENSG00000141551/ENSG00000107779/ENSG00000100077/ENSG00000034152/ENSG00000105053/ENSG00000111837/ENSG00000165025/ENSG00000099875/ENSG00000161011/ENSG00000126934/ENSG00000288602/ENSG00000183943/ENSG00000164896/ENSG00000138769/ENSG00000166851/ENSG00000154358/ENSG00000013441/ENSG00000137825/ENSG00000139567/ENSG00000095015/ENSG00000148660/ENSG00000142178/ENSG00000196182/ENSG00000147044/ENSG00000166896/ENSG00000100490/ENSG00000044446/ENSG00000178093/ENSG00000123374/ENSG00000185974/ENSG00000181085/ENSG00000169679/ENSG00000126583/ENSG00000213923/ENSG00000163788/ENSG00000117650/ENSG00000058404/ENSG00000136098/ENSG00000142235/ENSG00000105287/ENSG00000085511/ENSG00000168078/ENSG00000130758/ENSG00000138669/ENSG00000183421/ENSG00000183049/ENSG00000126562
GOMF_TRANSCRIPTION_COREGULATOR_BINDING	104	0.405863416590536	1.75048588144205	0.000419168928105632	0.0164889549718729	0.0145675261330085	4506	tags=32%, list=16%, signal=27%	ENSG00000131759/ENSG00000186350/ENSG00000179094/ENSG00000173039/ENSG00000159692/ENSG00000181090/ENSG00000108840/ENSG00000103275/ENSG00000186951/ENSG00000074800/ENSG00000082014/ENSG00000119408/ENSG00000131196/ENSG00000132326/ENSG00000185591/ENSG00000144560/ENSG00000112511/ENSG00000122966/ENSG00000171720/ENSG00000122691/ENSG00000133997/ENSG00000111642/ENSG00000132170/ENSG00000072310/ENSG00000116044/ENSG00000094631/ENSG00000124177/ENSG00000170345/ENSG00000109906/ENSG00000166949/ENSG00000130522/ENSG00000126368/ENSG00000116016
GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY	349	0.29548179942637	1.46869177597214	0.000423173467851439	0.0165814572500695	0.0146492492838868	4869	tags=24%, list=17%, signal=20%	ENSG00000274736/ENSG00000117691/ENSG00000139269/ENSG00000112715/ENSG00000125657/ENSG00000113739/ENSG00000131981/ENSG00000115596/ENSG00000128165/ENSG00000168081/ENSG00000103260/ENSG00000160932/ENSG00000078401/ENSG00000125726/ENSG00000188372/ENSG00000105220/ENSG00000137496/ENSG00000146918/ENSG00000122641/ENSG00000135925/ENSG00000092421/ENSG00000184916/ENSG00000171388/ENSG00000188373/ENSG00000150551/ENSG00000158815/ENSG00000119630/ENSG00000275302/ENSG00000184163/ENSG00000116985/ENSG00000119699/ENSG00000164761/ENSG00000118785/ENSG00000105835/ENSG00000168621/ENSG00000105329/ENSG00000185033/ENSG00000248329/ENSG00000030582/ENSG00000113070/ENSG00000277632/ENSG00000148926/ENSG00000125571/ENSG00000151882/ENSG00000185652/ENSG00000127578/ENSG00000165197/ENSG00000130513/ENSG00000156427/ENSG00000164104/ENSG00000085741/ENSG00000187764/ENSG00000001617/ENSG00000110944/ENSG00000100311/ENSG00000163794/ENSG00000135414/ENSG00000186818/ENSG00000184374/ENSG00000104826/ENSG00000145777/ENSG00000173511/ENSG00000104432/ENSG00000196189/ENSG00000099985/ENSG00000143816/ENSG00000049130/ENSG00000180772/ENSG00000183682/ENSG00000102678/ENSG00000125084/ENSG00000178752/ENSG00000131096/ENSG00000008517/ENSG00000012171/ENSG00000172458/ENSG00000135622/ENSG00000095539/ENSG00000006016/ENSG00000134548/ENSG00000226979/ENSG00000184371/ENSG00000152785
GOMF_TRNA_BINDING	72	-0.44522215917474	-1.78800906417813	0.000457040442248077	0.0174318352706862	0.0154005342536985	5510	tags=43%, list=19%, signal=35%	ENSG00000154760/ENSG00000139131/ENSG00000072506/ENSG00000156508/ENSG00000100601/ENSG00000172716/ENSG00000067704/ENSG00000138385/ENSG00000165525/ENSG00000145331/ENSG00000130349/ENSG00000066651/ENSG00000165526/ENSG00000113272/ENSG00000070061/ENSG00000065427/ENSG00000164022/ENSG00000177192/ENSG00000103356/ENSG00000104907/ENSG00000179988/ENSG00000037474/ENSG00000145982/ENSG00000162971/ENSG00000178694/ENSG00000072756/ENSG00000137760/ENSG00000174173/ENSG00000113643/ENSG00000124571/ENSG00000113048
GOMF_PROTEIN_FOLDING_CHAPERONE	36	-0.557872194297997	-1.9702345745728	0.000476643683135857	0.0180423123982482	0.0159398735583745	3971	tags=64%, list=14%, signal=55%	ENSG00000153132/ENSG00000179218/ENSG00000143256/ENSG00000096384/ENSG00000115539/ENSG00000187522/ENSG00000150753/ENSG00000166405/ENSG00000105993/ENSG00000135624/ENSG00000204390/ENSG00000113013/ENSG00000166226/ENSG00000160049/ENSG00000109971/ENSG00000156261/ENSG00000204388/ENSG00000120438/ENSG00000146731/ENSG00000080824/ENSG00000204389/ENSG00000115484/ENSG00000163468
GOMF_NUCLEAR_LOCALIZATION_SEQUENCE_BINDING	25	-0.616836000066442	-1.98552922699942	0.000483138080449695	0.0181511538763704	0.0160360319310309	3127	tags=52%, list=11%, signal=46%	ENSG00000025800/ENSG00000182481/ENSG00000102753/ENSG00000105576/ENSG00000108424/ENSG00000089234/ENSG00000110713/ENSG00000065150/ENSG00000166197/ENSG00000114030/ENSG00000137040/ENSG00000083312/ENSG00000186432
GOMF_TELOMERASE_RNA_BINDING	23	-0.625739593225124	-1.98675690988201	0.000539951094742896	0.0195412919679304	0.0172641796827736	5983	tags=57%, list=21%, signal=45%	ENSG00000164362/ENSG00000258724/ENSG00000100028/ENSG00000153187/ENSG00000145912/ENSG00000109534/ENSG00000116698/ENSG00000254093/ENSG00000130826/ENSG00000121274/ENSG00000145414/ENSG00000092199/ENSG00000174953
GOMF_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	56	-0.483671144895597	-1.86775454413313	0.000552229860768204	0.0198545438471895	0.0175409288730712	7269	tags=46%, list=25%, signal=35%	ENSG00000075914/ENSG00000130713/ENSG00000152457/ENSG00000174371/ENSG00000138767/ENSG00000111596/ENSG00000113456/ENSG00000117419/ENSG00000020922/ENSG00000138035/ENSG00000151014/ENSG00000174840/ENSG00000100823/ENSG00000198924/ENSG00000132773/ENSG00000119203/ENSG00000144535/ENSG00000104626/ENSG00000123737/ENSG00000113300/ENSG00000083520/ENSG00000076043/ENSG00000137074/ENSG00000088930/ENSG00000103005/ENSG00000198791
GOMF_U3_SNORNA_BINDING	11	-0.77107221506042	-1.98050173070117	0.000654960282166635	0.022812175661158	0.0201539130685705	4813	tags=73%, list=17%, signal=60%	ENSG00000150990/ENSG00000114767/ENSG00000145912/ENSG00000253729/ENSG00000165733/ENSG00000117597/ENSG00000167721/ENSG00000079246
GOMF_ACTIN_BINDING	417	0.281781460708751	1.43020392695532	0.000661698556674522	0.0229671218754399	0.0202908036738037	5311	tags=26%, list=19%, signal=22%	ENSG00000196535/ENSG00000100106/ENSG00000146112/ENSG00000196923/ENSG00000133030/ENSG00000177106/ENSG00000120913/ENSG00000092820/ENSG00000002834/ENSG00000112137/ENSG00000136279/ENSG00000159173/ENSG00000147065/ENSG00000178209/ENSG00000188677/ENSG00000183856/ENSG00000089327/ENSG00000167549/ENSG00000100151/ENSG00000136286/ENSG00000125753/ENSG00000167207/ENSG00000158195/ENSG00000144488/ENSG00000136059/ENSG00000136717/ENSG00000197530/ENSG00000196586/ENSG00000130595/ENSG00000130479/ENSG00000167100/ENSG00000160993/ENSG00000187017/ENSG00000128641/ENSG00000121905/ENSG00000007237/ENSG00000165458/ENSG00000138964/ENSG00000160460/ENSG00000131037/ENSG00000140416/ENSG00000115935/ENSG00000171475/ENSG00000205542/ENSG00000106328/ENSG00000152527/ENSG00000165995/ENSG00000187961/ENSG00000158856/ENSG00000126822/ENSG00000084112/ENSG00000099331/ENSG00000170011/ENSG00000148700/ENSG00000184922/ENSG00000034510/ENSG00000079482/ENSG00000172830/ENSG00000086967/ENSG00000197321/ENSG00000101400/ENSG00000204472/ENSG00000102879/ENSG00000102119/ENSG00000147481/ENSG00000203485/ENSG00000197694/ENSG00000198736/ENSG00000156232/ENSG00000130592/ENSG00000185596/ENSG00000091536/ENSG00000197879/ENSG00000139734/ENSG00000094631/ENSG00000126756/ENSG00000079819/ENSG00000015285/ENSG00000121966/ENSG00000130598/ENSG00000177731/ENSG00000160753/ENSG00000042493/ENSG00000146122/ENSG00000148450/ENSG00000108518/ENSG00000185624/ENSG00000114854/ENSG00000119326/ENSG00000164403/ENSG00000138434/ENSG00000134571/ENSG00000168334/ENSG00000186765/ENSG00000154553/ENSG00000087274/ENSG00000136068/ENSG00000173898/ENSG00000123159/ENSG00000140368/ENSG00000035403/ENSG00000058404/ENSG00000196405/ENSG00000149591/ENSG00000072110/ENSG00000139354/ENSG00000172164/ENSG00000077522/ENSG00000119321/ENSG00000197043
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	71	0.44052116869662	1.77362398500209	0.000809142943023707	0.0270550428715693	0.0239023664467249	6996	tags=46%, list=25%, signal=35%	ENSG00000069424/ENSG00000102057/ENSG00000184709/ENSG00000135750/ENSG00000117013/ENSG00000164794/ENSG00000171385/ENSG00000123700/ENSG00000184185/ENSG00000099337/ENSG00000143603/ENSG00000135519/ENSG00000129159/ENSG00000120049/ENSG00000055118/ENSG00000177807/ENSG00000120457/ENSG00000176076/ENSG00000116396/ENSG00000170745/ENSG00000157551/ENSG00000164626/ENSG00000143473/ENSG00000140015/ENSG00000187486/ENSG00000170049/ENSG00000107147/ENSG00000075043/ENSG00000158445/ENSG00000169282/ENSG00000069431/ENSG00000168263/ENSG00000143630
GOMF_CHAPERONE_BINDING	97	-0.399597512355808	-1.68755887201121	0.000872047300584321	0.0288696583239648	0.0255055279611582	5249	tags=35%, list=18%, signal=29%	ENSG00000110330/ENSG00000102580/ENSG00000185345/ENSG00000105401/ENSG00000179218/ENSG00000110958/ENSG00000151929/ENSG00000110799/ENSG00000120885/ENSG00000284770/ENSG00000166170/ENSG00000234745/ENSG00000137094/ENSG00000100591/ENSG00000100372/ENSG00000105993/ENSG00000144381/ENSG00000140403/ENSG00000112208/ENSG00000115414/ENSG00000151835/ENSG00000109971/ENSG00000136770/ENSG00000156735/ENSG00000115541/ENSG00000109861/ENSG00000077232/ENSG00000086061/ENSG00000106993/ENSG00000134809/ENSG00000100575/ENSG00000165416/ENSG00000171530/ENSG00000069345
GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY	151	-0.352570395856782	-1.59683200684758	0.000952414281724252	0.0300637801134156	0.0265605008447335	5866	tags=38%, list=21%, signal=30%	ENSG00000165819/ENSG00000196363/ENSG00000132275/ENSG00000171103/ENSG00000029639/ENSG00000166166/ENSG00000137364/ENSG00000168300/ENSG00000118894/ENSG00000093010/ENSG00000142611/ENSG00000071462/ENSG00000126814/ENSG00000100483/ENSG00000164091/ENSG00000087995/ENSG00000126856/ENSG00000108592/ENSG00000150756/ENSG00000145388/ENSG00000132423/ENSG00000116237/ENSG00000138050/ENSG00000145331/ENSG00000168228/ENSG00000170364/ENSG00000066651/ENSG00000165055/ENSG00000085276/ENSG00000160193/ENSG00000156017/ENSG00000146476/ENSG00000171861/ENSG00000117222/ENSG00000197006/ENSG00000152455/ENSG00000162851/ENSG00000103037/ENSG00000104907/ENSG00000180917/ENSG00000165671/ENSG00000145391/ENSG00000110066/ENSG00000086189/ENSG00000123600/ENSG00000164169/ENSG00000100304/ENSG00000037474/ENSG00000127804/ENSG00000143919/ENSG00000100462/ENSG00000117543/ENSG00000178694/ENSG00000185238/ENSG00000174173/ENSG00000155542/ENSG00000136932
